<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,D,20221021,000000,103680.0000000,106350.0000000,102170.0000000,106270.0000000,144527
SPFB.RTS,D,20221024,000000,106270.0000000,107580.0000000,104520.0000000,105140.0000000,149322
SPFB.RTS,D,20221025,000000,105180.0000000,108300.0000000,104680.0000000,107620.0000000,124392
SPFB.RTS,D,20221026,000000,107700.0000000,109180.0000000,106810.0000000,108700.0000000,128751
SPFB.RTS,D,20221027,000000,108690.0000000,109980.0000000,108260.0000000,109130.0000000,117673
SPFB.RTS,D,20221028,000000,109120.0000000,110270.0000000,107630.0000000,109810.0000000,129233
SPFB.RTS,D,20221031,000000,109810.0000000,111040.0000000,108870.0000000,111000.0000000,103226
SPFB.RTS,D,20221101,000000,111000.0000000,111790.0000000,110280.0000000,111570.0000000,83140
SPFB.RTS,D,20221102,000000,111570.0000000,111680.0000000,107700.0000000,108150.0000000,109875
SPFB.RTS,D,20221103,000000,108180.0000000,109740.0000000,107180.0000000,109440.0000000,125628
SPFB.RTS,D,20221107,000000,109680.0000000,113970.0000000,109430.0000000,113450.0000000,121569
SPFB.RTS,D,20221108,000000,113470.0000000,114280.0000000,112100.0000000,113340.0000000,107891
SPFB.RTS,D,20221109,000000,113300.0000000,113440.0000000,109040.0000000,109350.0000000,145979
SPFB.RTS,D,20221110,000000,109340.0000000,114650.0000000,109330.0000000,114500.0000000,143551
SPFB.RTS,D,20221111,000000,114600.0000000,115680.0000000,113590.0000000,114970.0000000,103296
SPFB.RTS,D,20221114,000000,114940.0000000,116150.0000000,114160.0000000,114790.0000000,98706
SPFB.RTS,D,20221115,000000,114790.0000000,116260.0000000,109300.0000000,112510.0000000,184120
SPFB.RTS,D,20221116,000000,112640.0000000,115650.0000000,112520.0000000,115230.0000000,121987
SPFB.RTS,D,20221117,000000,115190.0000000,115390.0000000,113000.0000000,114010.0000000,105520
SPFB.RTS,D,20221118,000000,114040.0000000,114280.0000000,112380.0000000,113800.0000000,88887
SPFB.RTS,D,20221121,000000,113680.0000000,113720.0000000,110650.0000000,112070.0000000,115115
SPFB.RTS,D,20221122,000000,111960.0000000,113900.0000000,111300.0000000,113700.0000000,108434
SPFB.RTS,D,20221123,000000,113670.0000000,114730.0000000,112830.0000000,113300.0000000,105584
SPFB.RTS,D,20221124,000000,113450.0000000,114970.0000000,113330.0000000,113480.0000000,77685
SPFB.RTS,D,20221125,000000,113530.0000000,114280.0000000,112560.0000000,113320.0000000,85329
SPFB.RTS,D,20221128,000000,113260.0000000,113260.0000000,111210.0000000,111480.0000000,84075
SPFB.RTS,D,20221129,000000,111650.0000000,112950.0000000,111520.0000000,112040.0000000,67832
SPFB.RTS,D,20221130,000000,112100.0000000,113200.0000000,111650.0000000,113110.0000000,68324
SPFB.RTS,D,20221201,000000,113200.0000000,113410.0000000,111470.0000000,112320.0000000,83833
SPFB.RTS,D,20221202,000000,112320.0000000,112390.0000000,110130.0000000,110290.0000000,77318
SPFB.RTS,D,20221205,000000,110290.0000000,112300.0000000,109790.0000000,111090.0000000,91405
SPFB.RTS,D,20221206,000000,111070.0000000,111070.0000000,108510.0000000,108760.0000000,99023
SPFB.RTS,D,20221207,000000,108900.0000000,110230.0000000,108240.0000000,109560.0000000,82820
SPFB.RTS,D,20221208,000000,109590.0000000,110710.0000000,109390.0000000,109400.0000000,87492
SPFB.RTS,D,20221209,000000,109480.0000000,110870.0000000,109310.0000000,110150.0000000,72606
SPFB.RTS,D,20221212,000000,110010.0000000,110550.0000000,108560.0000000,109180.0000000,62672
SPFB.RTS,D,20221213,000000,109170.0000000,109310.0000000,107560.0000000,109110.0000000,72115
SPFB.RTS,D,20221214,000000,106110.0000000,106230.0000000,103930.0000000,104360.0000000,23945
SPFB.RTS,D,20221215,000000,104350.0000000,104500.0000000,102520.0000000,103900.0000000,77207
SPFB.RTS,D,20221216,000000,103800.0000000,104240.0000000,102780.0000000,103080.0000000,77092
SPFB.RTS,D,20221219,000000,103070.0000000,103070.0000000,99440.0000000,99790.0000000,140831
SPFB.RTS,D,20221220,000000,99750.0000000,101600.0000000,99250.0000000,100750.0000000,106998
SPFB.RTS,D,20221221,000000,100730.0000000,100870.0000000,97570.0000000,98110.0000000,115783
SPFB.RTS,D,20221222,000000,98120.0000000,101680.0000000,97380.0000000,101440.0000000,139401
SPFB.RTS,D,20221223,000000,101360.0000000,102390.0000000,99300.0000000,99300.0000000,107928
SPFB.RTS,D,20221226,000000,99460.0000000,101970.0000000,99460.0000000,100580.0000000,93703
SPFB.RTS,D,20221227,000000,100810.0000000,101640.0000000,98210.0000000,98900.0000000,105367
SPFB.RTS,D,20221228,000000,98900.0000000,99370.0000000,95660.0000000,96080.0000000,111476
SPFB.RTS,D,20221229,000000,96170.0000000,98180.0000000,95600.0000000,96600.0000000,121042
SPFB.RTS,D,20221230,000000,96610.0000000,99260.0000000,96230.0000000,98300.0000000,78087
SPFB.RTS,D,20230103,000000,98280.0000000,99410.0000000,96590.0000000,96640.0000000,50870
SPFB.RTS,D,20230104,000000,96700.0000000,97740.0000000,95640.0000000,95860.0000000,58402
SPFB.RTS,D,20230105,000000,95920.0000000,96900.0000000,94900.0000000,95500.0000000,54066
SPFB.RTS,D,20230106,000000,95430.0000000,96500.0000000,95050.0000000,96060.0000000,45786
SPFB.RTS,D,20230109,000000,96070.0000000,98950.0000000,96070.0000000,98230.0000000,79796
SPFB.RTS,D,20230110,000000,98210.0000000,98900.0000000,96980.0000000,97840.0000000,78760
SPFB.RTS,D,20230111,000000,97750.0000000,101390.0000000,97380.0000000,101190.0000000,120083
SPFB.RTS,D,20230112,000000,101370.0000000,102280.0000000,100970.0000000,101880.0000000,89136
SPFB.RTS,D,20230113,000000,101870.0000000,103060.0000000,100520.0000000,100840.0000000,125825
SPFB.RTS,D,20230116,000000,100700.0000000,103250.0000000,100640.0000000,102840.0000000,92822
SPFB.RTS,D,20230117,000000,102770.0000000,102770.0000000,99840.0000000,100120.0000000,90334
SPFB.RTS,D,20230118,000000,100200.0000000,102090.0000000,99620.0000000,100740.0000000,109922
SPFB.RTS,D,20230119,000000,100730.0000000,101020.0000000,99110.0000000,99650.0000000,101828
SPFB.RTS,D,20230120,000000,99690.0000000,100200.0000000,98720.0000000,99230.0000000,82155
SPFB.RTS,D,20230123,000000,99260.0000000,101280.0000000,99190.0000000,100520.0000000,88021
SPFB.RTS,D,20230124,000000,100530.0000000,101490.0000000,99060.0000000,99090.0000000,93157
SPFB.RTS,D,20230125,000000,99140.0000000,99900.0000000,98510.0000000,99760.0000000,91463
SPFB.RTS,D,20230126,000000,99610.0000000,100430.0000000,98750.0000000,99430.0000000,98984
SPFB.RTS,D,20230127,000000,99490.0000000,100120.0000000,98950.0000000,99900.0000000,64961
SPFB.RTS,D,20230130,000000,99830.0000000,100430.0000000,98590.0000000,98820.0000000,84594
SPFB.RTS,D,20230131,000000,98780.0000000,100720.0000000,98410.0000000,100690.0000000,98588
SPFB.RTS,D,20230201,000000,100600.0000000,101370.0000000,99870.0000000,101000.0000000,93700
SPFB.RTS,D,20230202,000000,100870.0000000,101690.0000000,100130.0000000,100470.0000000,91555
SPFB.RTS,D,20230203,000000,100470.0000000,100650.0000000,99050.0000000,100170.0000000,105431
SPFB.RTS,D,20230206,000000,100160.0000000,101410.0000000,99950.0000000,101090.0000000,86776
SPFB.RTS,D,20230207,000000,101120.0000000,101880.0000000,100200.0000000,100870.0000000,91969
SPFB.RTS,D,20230208,000000,100800.0000000,101110.0000000,98270.0000000,98530.0000000,107556
SPFB.RTS,D,20230209,000000,98450.0000000,99090.0000000,97190.0000000,98150.0000000,128189
SPFB.RTS,D,20230210,000000,98190.0000000,99080.0000000,97880.0000000,98430.0000000,79779
SPFB.RTS,D,20230213,000000,98480.0000000,98670.0000000,97400.0000000,97550.0000000,86222
SPFB.RTS,D,20230214,000000,97470.0000000,97810.0000000,96010.0000000,96320.0000000,104661
SPFB.RTS,D,20230215,000000,96350.0000000,96380.0000000,91880.0000000,93090.0000000,146670
SPFB.RTS,D,20230216,000000,93240.0000000,94270.0000000,92060.0000000,92490.0000000,116899
SPFB.RTS,D,20230217,000000,92410.0000000,94260.0000000,91400.0000000,93980.0000000,112854
SPFB.RTS,D,20230220,000000,94000.0000000,94430.0000000,92090.0000000,93190.0000000,110478
SPFB.RTS,D,20230221,000000,93020.0000000,95940.0000000,92650.0000000,94820.0000000,141570
SPFB.RTS,D,20230222,000000,94840.0000000,95070.0000000,93150.0000000,93600.0000000,87117
SPFB.RTS,D,20230224,000000,93590.0000000,94890.0000000,92000.0000000,92700.0000000,94804
SPFB.RTS,D,20230227,000000,92700.0000000,96380.0000000,92120.0000000,96250.0000000,128368
SPFB.RTS,D,20230228,000000,96300.0000000,96780.0000000,95110.0000000,95770.0000000,95741
SPFB.RTS,D,20230301,000000,95780.0000000,97170.0000000,95320.0000000,96960.0000000,96074
SPFB.RTS,D,20230302,000000,96780.0000000,96930.0000000,93970.0000000,94390.0000000,142219
SPFB.RTS,D,20230303,000000,94390.0000000,96060.0000000,94240.0000000,95740.0000000,81709
SPFB.RTS,D,20230306,000000,95800.0000000,97230.0000000,95560.0000000,96820.0000000,85730
SPFB.RTS,D,20230307,000000,96820.0000000,97360.0000000,95400.0000000,95580.0000000,75959
SPFB.RTS,D,20230309,000000,95640.0000000,96300.0000000,95000.0000000,95270.0000000,91574
SPFB.RTS,D,20230310,000000,95220.0000000,95220.0000000,94200.0000000,94740.0000000,71268
SPFB.RTS,D,20230313,000000,94750.0000000,96430.0000000,94520.0000000,95560.0000000,108540
SPFB.RTS,D,20230314,000000,95460.0000000,96180.0000000,95010.0000000,95580.0000000,76836
SPFB.RTS,D,20230315,000000,96470.0000000,97100.0000000,94010.0000000,94910.0000000,35527
SPFB.RTS,D,20230316,000000,94790.0000000,95540.0000000,94150.0000000,95050.0000000,105216
SPFB.RTS,D,20230317,000000,95150.0000000,96830.0000000,94860.0000000,95890.0000000,151478
SPFB.RTS,D,20230320,000000,95810.0000000,98480.0000000,94840.0000000,98430.0000000,129819
SPFB.RTS,D,20230321,000000,98460.0000000,99590.0000000,97540.0000000,98240.0000000,129796
SPFB.RTS,D,20230322,000000,98180.0000000,98310.0000000,96800.0000000,97040.0000000,107696
SPFB.RTS,D,20230323,000000,97130.0000000,99280.0000000,97130.0000000,98300.0000000,104913
SPFB.RTS,D,20230324,000000,98300.0000000,98900.0000000,97420.0000000,97670.0000000,86394
SPFB.RTS,D,20230327,000000,97710.0000000,100500.0000000,97710.0000000,100250.0000000,101652
SPFB.RTS,D,20230328,000000,100320.0000000,100930.0000000,99520.0000000,99680.0000000,90210
SPFB.RTS,D,20230329,000000,99750.0000000,100500.0000000,99310.0000000,99800.0000000,103286
SPFB.RTS,D,20230330,000000,99800.0000000,100420.0000000,99330.0000000,99920.0000000,101777
SPFB.RTS,D,20230331,000000,99940.0000000,100240.0000000,97430.0000000,98620.0000000,140728
SPFB.RTS,D,20230403,000000,98710.0000000,100330.0000000,98280.0000000,98590.0000000,106644
SPFB.RTS,D,20230404,000000,98190.0000000,99300.0000000,97670.0000000,97980.0000000,92204
SPFB.RTS,D,20230405,000000,98100.0000000,98280.0000000,96910.0000000,98100.0000000,92118
SPFB.RTS,D,20230406,000000,97940.0000000,98420.0000000,96100.0000000,96110.0000000,114772
SPFB.RTS,D,20230407,000000,95980.0000000,97970.0000000,95100.0000000,97770.0000000,152611
SPFB.RTS,D,20230410,000000,97640.0000000,98940.0000000,97500.0000000,98900.0000000,104117
SPFB.RTS,D,20230411,000000,98970.0000000,99250.0000000,96630.0000000,96970.0000000,137115
SPFB.RTS,D,20230412,000000,96920.0000000,98060.0000000,96700.0000000,97970.0000000,104603
SPFB.RTS,D,20230413,000000,97890.0000000,98460.0000000,97460.0000000,98220.0000000,94369
SPFB.RTS,D,20230414,000000,98350.0000000,98910.0000000,97550.0000000,98770.0000000,93872
SPFB.RTS,D,20230417,000000,98670.0000000,101660.0000000,98540.0000000,101590.0000000,116325
SPFB.RTS,D,20230418,000000,101610.0000000,101740.0000000,100430.0000000,101380.0000000,97569
SPFB.RTS,D,20230419,000000,101270.0000000,102280.0000000,99410.0000000,99580.0000000,151081
SPFB.RTS,D,20230420,000000,99580.0000000,101130.0000000,98960.0000000,100550.0000000,139753
SPFB.RTS,D,20230421,000000,100740.0000000,101350.0000000,99910.0000000,100670.0000000,88060
SPFB.RTS,D,20230424,000000,100520.0000000,101800.0000000,100200.0000000,101240.0000000,79661
SPFB.RTS,D,20230425,000000,101130.0000000,101130.0000000,99810.0000000,100190.0000000,77680
SPFB.RTS,D,20230426,000000,100200.0000000,100800.0000000,99150.0000000,99410.0000000,85576
SPFB.RTS,D,20230427,000000,99440.0000000,101130.0000000,99260.0000000,101020.0000000,95678
SPFB.RTS,D,20230428,000000,101090.0000000,102720.0000000,100630.0000000,101790.0000000,131426
SPFB.RTS,D,20230502,000000,101860.0000000,102650.0000000,100430.0000000,101050.0000000,122082
SPFB.RTS,D,20230503,000000,101050.0000000,101480.0000000,98750.0000000,99010.0000000,154818
SPFB.RTS,D,20230504,000000,99130.0000000,100860.0000000,99040.0000000,100700.0000000,125910
SPFB.RTS,D,20230505,000000,100880.0000000,103080.0000000,100310.0000000,100590.0000000,145242
SPFB.RTS,D,20230508,000000,100420.0000000,101600.0000000,99210.0000000,99290.0000000,83273
SPFB.RTS,D,20230510,000000,99300.0000000,105090.0000000,99290.0000000,104980.0000000,189796
SPFB.RTS,D,20230511,000000,105000.0000000,105840.0000000,101200.0000000,102720.0000000,243350
SPFB.RTS,D,20230512,000000,103110.0000000,103840.0000000,101130.0000000,102150.0000000,153969
SPFB.RTS,D,20230515,000000,101730.0000000,103190.0000000,101290.0000000,103030.0000000,125068
SPFB.RTS,D,20230516,000000,102650.0000000,103890.0000000,101600.0000000,101880.0000000,132886
SPFB.RTS,D,20230517,000000,101810.0000000,103640.0000000,100910.0000000,103460.0000000,150195
SPFB.RTS,D,20230518,000000,103250.0000000,103750.0000000,101620.0000000,101900.0000000,153894
SPFB.RTS,D,20230519,000000,102000.0000000,102680.0000000,101550.0000000,102560.0000000,103143
SPFB.RTS,D,20230522,000000,102680.0000000,103470.0000000,101810.0000000,102230.0000000,90126
SPFB.RTS,D,20230523,000000,102170.0000000,103230.0000000,101070.0000000,102680.0000000,152179
SPFB.RTS,D,20230524,000000,102740.0000000,103520.0000000,102420.0000000,103290.0000000,98082
SPFB.RTS,D,20230525,000000,103300.0000000,103550.0000000,102510.0000000,102700.0000000,87087
SPFB.RTS,D,20230526,000000,102770.0000000,104380.0000000,102580.0000000,104260.0000000,92650
SPFB.RTS,D,20230529,000000,104410.0000000,105250.0000000,103880.0000000,104740.0000000,99445
SPFB.RTS,D,20230530,000000,104450.0000000,105400.0000000,102910.0000000,103350.0000000,146331
SPFB.RTS,D,20230531,000000,103170.0000000,103940.0000000,102340.0000000,103700.0000000,108483
SPFB.RTS,D,20230601,000000,103690.0000000,104300.0000000,103310.0000000,103860.0000000,91147
SPFB.RTS,D,20230602,000000,103970.0000000,104760.0000000,103660.0000000,104000.0000000,102818
SPFB.RTS,D,20230605,000000,103850.0000000,105040.0000000,103300.0000000,103590.0000000,142550
SPFB.RTS,D,20230606,000000,103590.0000000,103650.0000000,101520.0000000,103060.0000000,172902
SPFB.RTS,D,20230607,000000,103050.0000000,103790.0000000,102000.0000000,102600.0000000,113718
SPFB.RTS,D,20230608,000000,102640.0000000,103000.0000000,101950.0000000,101990.0000000,93257
SPFB.RTS,D,20230609,000000,102010.0000000,103400.0000000,101840.0000000,102670.0000000,97024
SPFB.RTS,D,20230613,000000,102590.0000000,103160.0000000,101950.0000000,102860.0000000,107461
SPFB.RTS,D,20230614,000000,103160.0000000,104220.0000000,103070.0000000,103820.0000000,43338
SPFB.RTS,D,20230615,000000,103810.0000000,105700.0000000,103570.0000000,105470.0000000,104044
SPFB.RTS,D,20230616,000000,105430.0000000,105960.0000000,104890.0000000,105170.0000000,87217
SPFB.RTS,D,20230619,000000,105040.0000000,105560.0000000,104570.0000000,105500.0000000,87557
SPFB.RTS,D,20230620,000000,105500.0000000,105510.0000000,103940.0000000,104620.0000000,104842
SPFB.RTS,D,20230621,000000,104640.0000000,106680.0000000,104420.0000000,106410.0000000,121868
SPFB.RTS,D,20230622,000000,106410.0000000,106740.0000000,105660.0000000,105800.0000000,79976
SPFB.RTS,D,20230623,000000,105770.0000000,105830.0000000,101570.0000000,101800.0000000,173270
SPFB.RTS,D,20230626,000000,102540.0000000,104350.0000000,101350.0000000,102660.0000000,226349
SPFB.RTS,D,20230627,000000,102850.0000000,103440.0000000,102420.0000000,102920.0000000,90967
SPFB.RTS,D,20230628,000000,102950.0000000,103130.0000000,101440.0000000,101820.0000000,95140
SPFB.RTS,D,20230629,000000,101870.0000000,102370.0000000,100460.0000000,100640.0000000,117026
SPFB.RTS,D,20230630,000000,100720.0000000,100940.0000000,99050.0000000,99110.0000000,145215
SPFB.RTS,D,20230703,000000,99490.0000000,101090.0000000,99440.0000000,100660.0000000,103263
SPFB.RTS,D,20230704,000000,100640.0000000,100990.0000000,99250.0000000,99950.0000000,118570
SPFB.RTS,D,20230705,000000,100160.0000000,100550.0000000,99260.0000000,99650.0000000,94537
SPFB.RTS,D,20230706,000000,99190.0000000,100160.0000000,98070.0000000,99330.0000000,137293
SPFB.RTS,D,20230707,000000,99600.0000000,100000.0000000,98860.0000000,99870.0000000,68837
SPFB.RTS,D,20230710,000000,99840.0000000,102150.0000000,99770.0000000,102130.0000000,84667
SPFB.RTS,D,20230711,000000,102140.0000000,102450.0000000,101330.0000000,102130.0000000,83623
SPFB.RTS,D,20230712,000000,102120.0000000,102720.0000000,101580.0000000,102210.0000000,90346
SPFB.RTS,D,20230713,000000,102110.0000000,103270.0000000,102010.0000000,102720.0000000,93825
SPFB.RTS,D,20230714,000000,102790.0000000,102980.0000000,102010.0000000,102880.0000000,68872
SPFB.RTS,D,20230717,000000,102560.0000000,103640.0000000,101580.0000000,102820.0000000,99448
SPFB.RTS,D,20230718,000000,102730.0000000,104330.0000000,102450.0000000,104160.0000000,77442
SPFB.RTS,D,20230719,000000,104110.0000000,104160.0000000,103310.0000000,103490.0000000,66065
SPFB.RTS,D,20230720,000000,103580.0000000,104030.0000000,102730.0000000,102840.0000000,94209
SPFB.RTS,D,20230721,000000,102830.0000000,103860.0000000,102570.0000000,102900.0000000,94454
SPFB.RTS,D,20230724,000000,102780.0000000,104130.0000000,102770.0000000,104060.0000000,63405
SPFB.RTS,D,20230725,000000,104130.0000000,105190.0000000,103950.0000000,105140.0000000,67505
SPFB.RTS,D,20230726,000000,105030.0000000,105490.0000000,104610.0000000,105120.0000000,56788
SPFB.RTS,D,20230727,000000,105290.0000000,106080.0000000,105010.0000000,105050.0000000,65441
SPFB.RTS,D,20230728,000000,105220.0000000,105280.0000000,104510.0000000,104750.0000000,63173
SPFB.RTS,D,20230731,000000,104650.0000000,107510.0000000,104530.0000000,107510.0000000,98246
SPFB.RTS,D,20230801,000000,107460.0000000,107820.0000000,106510.0000000,107030.0000000,94903
SPFB.RTS,D,20230802,000000,106940.0000000,107370.0000000,105380.0000000,105900.0000000,113491
SPFB.RTS,D,20230803,000000,105880.0000000,107340.0000000,105710.0000000,107070.0000000,97500
SPFB.RTS,D,20230804,000000,107250.0000000,107620.0000000,102420.0000000,103590.0000000,208551
SPFB.RTS,D,20230807,000000,103680.0000000,104890.0000000,103230.0000000,103540.0000000,119641
SPFB.RTS,D,20230808,000000,103470.0000000,103660.0000000,101600.0000000,102000.0000000,110580
